id,numero,commune,section,arpente,contenance
510300000B1680,1680,51030,B,False,102
510300000B1066,1066,51030,B,False,1520
510300000B1878,1878,51030,B,False,2510
510300000B1065,1065,51030,B,False,1525
510300000B1818,1818,51030,B,False,1217
510300000B1593,1593,51030,B,False,1800
510300000B1592,1592,51030,B,False,164
510300000B1126,1126,51030,B,False,764
510300000B1732,1732,51030,B,False,3957
510300000B0867,867,51030,B,False,1204
510300000B0865,865,51030,B,False,337
510300000B0864,864,51030,B,False,572
510300000B0862,862,51030,B,False,4312
510300000B1112,1112,51030,B,False,46
510300000B1111,1111,51030,B,False,112
510300000B1357,1357,51030,B,False,276
510300000B0545,545,51030,B,False,1073
510300000B1387,1387,51030,B,False,419
510300000B1389,1389,51030,B,False,6
510300000B1390,1390,51030,B,False,163
510300000B1386,1386,51030,B,False,350
510300000B1356,1356,51030,B,False,156
510300000B1388,1388,51030,B,False,54
510300000B0886,886,51030,B,False,550
510300000B1083,1083,51030,B,False,633
510300000B1084,1084,51030,B,False,1610
510300000B0861,861,51030,B,False,3272
510300000B1385,1385,51030,B,False,93
510300000B1383,1383,51030,B,False,37
510300000B1459,1459,51030,B,False,414
510300000B0887,887,51030,B,False,174
510300000B0860,860,51030,B,False,3831
510300000B0896,896,51030,B,False,404
510300000B1530,1530,51030,B,False,13496
510300000B1460,1460,51030,B,False,22
510300000B0895,895,51030,B,False,306
510300000B0894,894,51030,B,False,357
510300000B1479,1479,51030,B,False,165
510300000B0892,892,51030,B,False,164
510300000B1476,1476,51030,B,False,7
510300000B1480,1480,51030,B,False,24
510300000B1477,1477,51030,B,False,171
510300000B1475,1475,51030,B,False,32
510300000B1552,1552,51030,B,False,432
510300000B0852,852,51030,B,False,324
510300000B1551,1551,51030,B,False,842
510300000B1555,1555,51030,B,False,518
510300000B1554,1554,51030,B,False,1318
510300000B0551,551,51030,B,False,586
510300000B0553,553,51030,B,False,646
510300000B0552,552,51030,B,False,1307
510300000B0556,556,51030,B,False,2867
510300000B0567,567,51030,B,False,527
510300000B1055,1055,51030,B,False,1210
510300000B0568,568,51030,B,False,610
510300000B0557,557,51030,B,False,3491
510300000B1056,1056,51030,B,False,1911
510300000B1733,1733,51030,B,False,351
510300000B1728,1728,51030,B,False,356
510300000B1730,1730,51030,B,False,157
510300000B1729,1729,51030,B,False,22
510300000B1731,1731,51030,B,False,207
510300000B0569,569,51030,B,False,483
510300000B0570,570,51030,B,False,969
510300000B0564,564,51030,B,False,2574
510300000B0565,565,51030,B,False,350
510300000B0571,571,51030,B,False,892
510300000B0572,572,51030,B,False,358
510300000B0662,662,51030,B,False,248
510300000B0562,562,51030,B,False,396
510300000B0663,663,51030,B,False,534
510300000B0573,573,51030,B,False,215
510300000B0661,661,51030,B,False,399
510300000B0574,574,51030,B,False,482
510300000B0664,664,51030,B,False,478
510300000B0560,560,51030,B,False,417
510300000B0660,660,51030,B,False,647
510300000B0659,659,51030,B,False,257
510300000B0575,575,51030,B,False,203
510300000B1495,1495,51030,B,False,76
510300000B1494,1494,51030,B,False,52
510300000B0667,667,51030,B,False,113
510300000B1377,1377,51030,B,False,446
510300000B0669,669,51030,B,False,467
510300000B1499,1499,51030,B,False,223
510300000B0658,658,51030,B,False,262
510300000B0583,583,51030,B,False,1144
510300000B1496,1496,51030,B,False,163
510300000B0581,581,51030,B,False,1077
510300000B1380,1380,51030,B,False,159
510300000B1198,1198,51030,B,False,208
510300000B1525,1525,51030,B,False,369
510300000B1519,1519,51030,B,False,21
510300000B1518,1518,51030,B,False,353
510300000B1264,1264,51030,B,False,19
510300000B0592,592,51030,B,False,506
510300000B0653,653,51030,B,False,246
510300000B0652,652,51030,B,False,468
510300000B0593,593,51030,B,False,228
510300000B0651,651,51030,B,False,446
510300000B1265,1265,51030,B,False,23
510300000B1524,1524,51030,B,False,3
510300000B1523,1523,51030,B,False,319
510300000B0650,650,51030,B,False,119
510300000B0649,649,51030,B,False,529
510300000B1521,1521,51030,B,False,1
510300000B1520,1520,51030,B,False,193
510300000B0590,590,51030,B,False,305
510300000B1522,1522,51030,B,False,19
510300000B0609,609,51030,B,False,174
510300000B0608,608,51030,B,False,540
510300000B0591,591,51030,B,False,300
510300000B0639,639,51030,B,False,764
510300000B0594,594,51030,B,False,155
510300000B0646,646,51030,B,False,875
510300000B0641,641,51030,B,False,268
510300000B1588,1588,51030,B,False,674
510300000B0642,642,51030,B,False,419
510300000B0597,597,51030,B,False,1722
510300000B0687,687,51030,B,False,324
510300000B0643,643,51030,B,False,321
510300000B0596,596,51030,B,False,171
510300000B1212,1212,51030,B,False,370
510300000B1211,1211,51030,B,False,171
510300000B0638,638,51030,B,False,328
510300000B0644,644,51030,B,False,199
510300000B1586,1586,51030,B,False,97
510300000B1587,1587,51030,B,False,1154
510300000B1392,1392,51030,B,False,650
510300000B1467,1467,51030,B,False,468
510300000B1698,1698,51030,B,False,2040
510300000B0613,613,51030,B,False,401
510300000B1474,1474,51030,B,False,96
510300000B1472,1472,51030,B,False,19
510300000B1697,1697,51030,B,False,2040
510300000B1696,1696,51030,B,False,2040
510300000B1828,1828,51030,B,False,651
510300000B1835,1835,51030,B,False,154
510300000B1830,1830,51030,B,False,335
510300000B1829,1829,51030,B,False,78
510300000B1833,1833,51030,B,False,1
510300000B1832,1832,51030,B,False,11
510300000B1840,1840,51030,B,False,87
510300000B1834,1834,51030,B,False,172
510300000B1837,1837,51030,B,False,343
510300000B1836,1836,51030,B,False,31
510300000B1839,1839,51030,B,False,232
510300000B1838,1838,51030,B,False,76
510300000B1842,1842,51030,B,False,33
510300000B1841,1841,51030,B,False,144
510300000B1843,1843,51030,B,False,8
510300000B0733,733,51030,B,False,310
510300000B1298,1298,51030,B,False,218
510300000B0752,752,51030,B,False,6877
510300000B1440,1440,51030,B,False,262
510300000B1296,1296,51030,B,False,168
510300000B0745,745,51030,B,False,151
510300000B1442,1442,51030,B,False,49
510300000B1441,1441,51030,B,False,44
510300000B0747,747,51030,B,False,124
510300000B1439,1439,51030,B,False,228
510300000B0793,793,51030,B,False,178
510300000B1438,1438,51030,B,False,261
510300000B1437,1437,51030,B,False,42
510300000B1436,1436,51030,B,False,486
510300000B1432,1432,51030,B,False,51
510300000B1431,1431,51030,B,False,324
510300000B0751,751,51030,B,False,452
510300000B1692,1692,51030,B,False,86
510300000B1880,1880,51030,B,False,2364
510300000B0629,629,51030,B,False,324
510300000B0632,632,51030,B,False,4257
510300000B1676,1676,51030,B,False,91
510300000B1677,1677,51030,B,False,101
510300000B1673,1673,51030,B,False,15
510300000B0777,777,51030,B,False,365
510300000B1682,1682,51030,B,False,12
510300000B0762,762,51030,B,False,529
510300000B0753,753,51030,B,False,918
510300000B0769,769,51030,B,False,175
510300000B0742,742,51030,B,False,751
510300000B0741,741,51030,B,False,253
510300000B0740,740,51030,B,False,255
510300000B0739,739,51030,B,False,389
510300000B0737,737,51030,B,False,539
510300000B0761,761,51030,B,False,715
510300000B0738,738,51030,B,False,3072
510300000B0754,754,51030,B,False,688
510300000B0766,766,51030,B,False,210
510300000B0743,743,51030,B,False,624
510300000B1038,1038,51030,B,False,273
510300000B0744,744,51030,B,False,388
510300000B0803,803,51030,B,False,1357
510300000B1689,1689,51030,B,False,62
510300000B1817,1817,51030,B,False,3298
510300000B0760,760,51030,B,False,958
510300000B1238,1238,51030,B,False,354
510300000B0759,759,51030,B,False,55
510300000B0756,756,51030,B,False,266
510300000B1239,1239,51030,B,False,64
510300000B0757,757,51030,B,False,240
510300000B0758,758,51030,B,False,407
510300000B0801,801,51030,B,False,28
510300000B0802,802,51030,B,False,4
510300000B0542,542,51030,B,False,36
510300000B0543,543,51030,B,False,73
510300000B0544,544,51030,B,False,402
510300000B0547,547,51030,B,False,123
510300000B0548,548,51030,B,False,95
510300000B0549,549,51030,B,False,568
510300000B1035,1035,51030,B,False,286
510300000B0559,559,51030,B,False,877
510300000B0561,561,51030,B,False,224
510300000B1378,1378,51030,B,False,42
510300000B1379,1379,51030,B,False,185
510300000B1197,1197,51030,B,False,240
510300000B0672,672,51030,B,False,194
510300000B0673,673,51030,B,False,248
510300000B0676,676,51030,B,False,412
510300000B0678,678,51030,B,False,234
510300000B1454,1454,51030,B,False,26
510300000B1453,1453,51030,B,False,312
510300000B1578,1578,51030,B,True,136
510300000B1577,1577,51030,B,True,391
510300000B0671,671,51030,B,False,185
510300000B0674,674,51030,B,False,258
510300000B1576,1576,51030,B,True,505
510300000B0677,677,51030,B,False,129
510300000B1456,1456,51030,B,False,14
510300000B1455,1455,51030,B,False,258
510300000B1575,1575,51030,B,True,57
510300000B1579,1579,51030,B,True,1
510300000B1583,1583,51030,B,True,170
510300000B1584,1584,51030,B,True,114
510300000B0670,670,51030,B,False,145
510300000B0689,689,51030,B,False,142
510300000B0675,675,51030,B,False,226
510300000B0690,690,51030,B,False,863
510300000B1457,1457,51030,B,False,31
510300000B1458,1458,51030,B,False,75
510300000B1450,1450,51030,B,False,29
510300000B1582,1582,51030,B,True,15
510300000B1585,1585,51030,B,True,33
510300000B1581,1581,51030,B,True,37
510300000B0648,648,51030,B,False,253
510300000B1449,1449,51030,B,False,194
510300000B1580,1580,51030,B,True,13
510300000B1452,1452,51030,B,False,29
510300000B0647,647,51030,B,False,127
510300000B0685,685,51030,B,False,183
510300000B0691,691,51030,B,False,515
510300000B1447,1447,51030,B,False,63
510300000B0695,695,51030,B,False,1041
510300000B0688,688,51030,B,False,350
510300000B0686,686,51030,B,False,178
510300000B0645,645,51030,B,False,198
510300000B1640,1640,51030,B,False,555
510300000B1466,1466,51030,B,False,42
510300000B0696,696,51030,B,False,160
510300000B0697,697,51030,B,False,1109
510300000B1230,1230,51030,B,False,3
510300000B1233,1233,51030,B,False,35
510300000B1605,1605,51030,B,False,5578
510300000B1706,1706,51030,B,False,856
510300000B1602,1602,51030,B,False,12
510300000B1600,1600,51030,B,False,136
510300000B1629,1629,51030,B,False,240
510300000B0734,734,51030,B,False,304
510300000B0725,725,51030,B,False,799
510300000B1596,1596,51030,B,False,9
510300000B1427,1427,51030,B,False,263
510300000B1599,1599,51030,B,False,170
510300000B1426,1426,51030,B,False,38
510300000B1425,1425,51030,B,False,979
510300000B1428,1428,51030,B,False,4
510300000B1421,1421,51030,B,False,33
510300000B1419,1419,51030,B,False,35
510300000B1422,1422,51030,B,False,669
510300000B1418,1418,51030,B,False,960
510300000B1424,1424,51030,B,False,102
510300000B1423,1423,51030,B,False,208
510300000B1429,1429,51030,B,False,11
510300000B1434,1434,51030,B,False,139
510300000B1435,1435,51030,B,False,2
510300000B0726,726,51030,B,False,317
510300000B1430,1430,51030,B,False,5
510300000B1433,1433,51030,B,False,73
510300000B1420,1420,51030,B,False,161
510300000B1468,1468,51030,B,False,2
510300000B1469,1469,51030,B,False,13
510300000B1234,1234,51030,B,False,1
510300000B0706,706,51030,B,False,258
510300000B1062,1062,51030,B,False,157
510300000B1063,1063,51030,B,False,827
510300000B0707,707,51030,B,False,578
510300000B0708,708,51030,B,False,164
510300000B0711,711,51030,B,False,409
510300000B1349,1349,51030,B,False,388
510300000B1346,1346,51030,B,False,3
510300000B1345,1345,51030,B,False,454
510300000B0709,709,51030,B,False,240
510300000B1347,1347,51030,B,False,3
510300000B1106,1106,51030,B,False,401
510300000B0710,710,51030,B,False,478
510300000B1351,1351,51030,B,False,148
510300000B1348,1348,51030,B,False,4
510300000B0715,715,51030,B,False,173
510300000B1107,1107,51030,B,False,96
510300000B1350,1350,51030,B,False,2
510300000B1352,1352,51030,B,False,8
510300000B0716,716,51030,B,False,167
510300000B1354,1354,51030,B,False,23
510300000B1353,1353,51030,B,False,426
510300000B1603,1603,51030,B,False,60
510300000B1594,1594,51030,B,False,106
510300000B1060,1060,51030,B,False,478
510300000B0718,718,51030,B,False,677
510300000B1109,1109,51030,B,False,412
510300000B1108,1108,51030,B,False,387
510300000B1595,1595,51030,B,False,80
510300000B1443,1443,51030,B,False,433
510300000B1444,1444,51030,B,False,400
510300000B1700,1700,51030,B,False,267
510300000B1699,1699,51030,B,False,133
510300000B1604,1604,51030,B,False,140
510300000B0721,721,51030,B,False,459
510300000B1705,1705,51030,B,False,627
510300000B1704,1704,51030,B,False,124
510300000B1815,1815,51030,B,False,25260
510300000B1070,1070,51030,B,False,2324
510300000B1071,1071,51030,B,False,1509
510300000B1068,1068,51030,B,False,3755
510300000B1785,1785,51030,B,False,57051
510300000B1784,1784,51030,B,False,36115
510300000B0958,958,51030,B,False,5948
510300000B0960,960,51030,B,False,2361
510300000B1024,1024,51030,B,False,1970
510300000B0961,961,51030,B,False,3818
510300000B1077,1077,51030,B,False,8385
510300000B0978,978,51030,B,False,9072
510300000B1563,1563,51030,B,False,176
510300000B1820,1820,51030,B,False,12638
510300000B0979,979,51030,B,False,4262
510300000B0987,987,51030,B,False,2631
510300000B0980,980,51030,B,False,3090
510300000B0981,981,51030,B,False,2617
510300000B0986,986,51030,B,False,7206
510300000B1822,1822,51030,B,False,5582
510300000B1545,1545,51030,B,False,397
510300000B1546,1546,51030,B,False,2086
510300000B0964,964,51030,B,False,2741
510300000B0977,977,51030,B,False,3101
510300000B1323,1323,51030,B,False,159
510300000B1324,1324,51030,B,False,528
510300000B0989,989,51030,B,False,1048
510300000B0988,988,51030,B,False,3118
510300000B1881,1881,51030,B,True,2282
510300000B0976,976,51030,B,False,390
510300000B1000,1000,51030,B,False,1006
510300000B1001,1001,51030,B,False,484
510300000B1002,1002,51030,B,False,2480
510300000B1013,1013,51030,B,False,159
510300000B1047,1047,51030,B,False,728
510300000B1048,1048,51030,B,False,400
510300000B1491,1491,51030,B,False,398
510300000B1490,1490,51030,B,False,504
510300000B1007,1007,51030,B,False,243
510300000B1008,1008,51030,B,False,560
510300000B1009,1009,51030,B,False,236
510300000B1010,1010,51030,B,False,688
510300000B0990,990,51030,B,False,2512
510300000B1011,1011,51030,B,False,225
510300000B1069,1069,51030,B,False,2660
510300000B0935,935,51030,B,False,1857
510300000B1717,1717,51030,B,False,180
510300000B1780,1780,51030,B,False,7550
510300000B0962,962,51030,B,False,3866
510300000B0959,959,51030,B,False,3915
510300000B1078,1078,51030,B,False,908
510300000B0996,996,51030,B,False,1100
510300000B0999,999,51030,B,False,511
510300000B0995,995,51030,B,False,184
510300000B0994,994,51030,B,False,600
510300000B0993,993,51030,B,False,255
510300000B0992,992,51030,B,False,1778
510300000B1005,1005,51030,B,False,162
510300000B1560,1560,51030,B,False,53
510300000B1561,1561,51030,B,False,378
510300000B0934,934,51030,B,False,749
510300000B1562,1562,51030,B,False,1211
510300000B1043,1043,51030,B,False,147
510300000B0937,937,51030,B,False,12
510300000B1570,1570,51030,B,False,70
510300000B0940,940,51030,B,False,651
510300000B1783,1783,51030,B,False,516
510300000B1782,1782,51030,B,False,280
510300000C2288,2288,51030,C,False,43336
510300000C2280,2280,51030,C,False,11385
510300000C0056,56,51030,C,False,8055
510300000C0057,57,51030,C,False,2186
510300000C1773,1773,51030,C,False,6474
510300000C2235,2235,51030,C,False,73
510300000C2082,2082,51030,C,False,16627
510300000C0118,118,51030,C,False,18771
510300000C1450,1450,51030,C,False,1380
510300000C1914,1914,51030,C,False,705
510300000C2087,2087,51030,C,False,615
510300000C2088,2088,51030,C,False,818
510300000C0049,49,51030,C,False,567
510300000C0050,50,51030,C,False,901
510300000C0048,48,51030,C,False,1390
510300000C0046,46,51030,C,False,1020
510300000C0042,42,51030,C,False,665
510300000C0040,40,51030,C,False,239
510300000C1578,1578,51030,C,False,370
510300000C1579,1579,51030,C,False,353
510300000C1580,1580,51030,C,False,455
510300000C0034,34,51030,C,False,682
510300000C0027,27,51030,C,False,1273
510300000C1451,1451,51030,C,False,962
510300000C2006,2006,51030,C,False,459
510300000C0018,18,51030,C,False,290
510300000C0021,21,51030,C,False,417
510300000C0017,17,51030,C,False,593
510300000C0019,19,51030,C,False,590
510300000C0020,20,51030,C,False,417
510300000C1408,1408,51030,C,False,260
510300000C1409,1409,51030,C,False,182
510300000C1274,1274,51030,C,False,786
510300000C1410,1410,51030,C,False,318
510300000C0013,13,51030,C,False,791
510300000C1411,1411,51030,C,False,263
510300000C1739,1739,51030,C,False,180
510300000C1740,1740,51030,C,False,308
510300000C0012,12,51030,C,False,828
510300000C1276,1276,51030,C,False,536
510300000C1281,1281,51030,C,False,586
510300000C1284,1284,51030,C,False,834
510300000C0011,11,51030,C,False,2325
510300000C0107,107,51030,C,False,2014
510300000C0010,10,51030,C,False,586
510300000C0007,7,51030,C,False,1077
510300000C0009,9,51030,C,False,6
510300000C0008,8,51030,C,False,766
510300000C0005,5,51030,C,False,930
510300000C0006,6,51030,C,False,1282
510300000C1280,1280,51030,C,False,321
510300000C0003,3,51030,C,False,356
510300000C2114,2114,51030,C,False,1236
510300000C1630,1630,51030,C,False,358
510300000C2093,2093,51030,C,False,654
510300000C0108,108,51030,C,False,3327
510300000C1629,1629,51030,C,False,224
510300000C2153,2153,51030,C,False,361
